id_compte,numero_compte,rib,iban,type_compte,devise,date_ouverture,statut,solde_actuel,id_entreprise,id_agence,id_conseiller,id_compte_courant_parent,date_dernier_mouvement,classification
2242,8557144457885668,0117258557144457885668,MA640117258557144457885668,COURANT,MAD,2006-05-02,ACTIF,251862.51,1792,8,39,,2024-08-23,Faiblement actif
2243,1757003010670907,0115751757003010670907,MA640115751757003010670907,COURANT,MAD,2015-09-01,ACTIF,6736219.45,1793,8,38,,2019-08-08,Inactif
2244,9719655866613331,0111549719655866613331,MA640111549719655866613331,COURANT,MAD,2005-04-06,ACTIF,166165.7,1794,8,39,,2009-08-06,Inactif
2245,9027324837943311,0114929027324837943311,MA640114929027324837943311,COURANT,MAD,2007-11-04,ACTIF,118021.83,1795,8,38,,2011-09-01,Inactif
2246,3251701576832297,0119473251701576832297,MA640119473251701576832297,DAT,MAD,2008-09-23,ACTIF,50776.51,1795,8,38,2245.0,2008-09-23,Actif
2247,3513983234023087,0118933513983234023087,MA640118933513983234023087,COURANT,MAD,2020-06-01,ACTIF,170134.77,1796,8,39,,2022-08-19,Inactif
2248,3194710999702232,0114563194710999702232,MA640114563194710999702232,COURANT,MAD,2008-01-05,ACTIF,2959622.82,1797,8,38,,2013-11-05,Inactif
2249,9809108313528255,0112379809108313528255,MA640112379809108313528255,DAT,MAD,2008-10-12,ACTIF,1850095.88,1797,8,38,2248.0,2008-10-12,Actif
2250,2302257451672061,0118502302257451672061,MA640118502302257451672061,COURANT,MAD,2016-06-12,ACTIF,225014.13,1798,8,39,,2023-09-30,Inactif
2251,8576393960413294,0117078576393960413294,MA640117078576393960413294,COURANT,MAD,2019-10-21,INACTIF,137489.48,1799,8,38,,2023-07-03,Inactif
2252,6158847733596918,0117676158847733596918,MA640117676158847733596918,COURANT,MAD,2006-02-05,ACTIF,289471.01,1800,8,39,,2020-04-17,Inactif
2253,2893904676191073,0118332893904676191073,MA640118332893904676191073,COURANT,MAD,2014-04-27,ACTIF,2851741.03,1801,8,38,,2019-04-30,Inactif
2254,9538480065570011,0117819538480065570011,MA640117819538480065570011,COURANT,MAD,2005-08-08,ACTIF,180600.06,1802,8,39,,2017-06-10,Inactif
2255,3094532656919123,0116543094532656919123,MA640116543094532656919123,COURANT,MAD,2018-04-06,ACTIF,682041.73,1803,8,38,,2019-04-04,Inactif
2256,2752616912542259,0115632752616912542259,MA640115632752616912542259,COURANT,MAD,2013-03-01,ACTIF,14689.82,1804,8,39,,2023-11-10,Inactif
2257,6010148665599802,0119486010148665599802,MA640119486010148665599802,DAT,MAD,2013-08-20,ACTIF,5416.53,1804,8,39,2256.0,2013-08-20,Actif
2258,6401239971622008,0115176401239971622008,MA640115176401239971622008,COURANT,MAD,2012-04-06,INACTIF,217668.92,1805,8,38,,2020-09-14,Inactif
2259,2089531710135406,0111012089531710135406,MA640111012089531710135406,COURANT,MAD,2014-01-09,ACTIF,236352.78,1806,8,39,,2016-02-07,Inactif
2260,5081533471933148,0114875081533471933148,MA640114875081533471933148,DAT,MAD,2014-09-28,ACTIF,125007.84,1806,8,39,2259.0,2014-09-28,Actif
2261,6299045158687943,0118886299045158687943,MA640118886299045158687943,COURANT,MAD,2005-07-04,ACTIF,188220.3,1807,8,38,,2022-03-28,Inactif
2262,2121913817873011,0114082121913817873011,MA640114082121913817873011,COURANT,MAD,2016-09-02,ACTIF,73937.53,1808,8,39,,2020-06-15,Inactif
2263,3038644242387127,0118433038644242387127,MA640118433038644242387127,COURANT,MAD,2015-05-05,ACTIF,309082.36,1809,8,38,,2018-01-27,Inactif
2264,2574093251690537,0112902574093251690537,MA640112902574093251690537,COURANT,MAD,2019-06-15,ACTIF,8922884.03,1810,8,39,,2023-05-24,Inactif
2265,3956834572123490,0114423956834572123490,MA640114423956834572123490,COURANT,MAD,2020-10-17,ACTIF,143102.41,1811,8,38,,2022-01-10,Inactif
2266,4977379132134579,0113084977379132134579,MA640113084977379132134579,DAT,MAD,2021-04-29,ACTIF,68888.14,1811,8,38,2265.0,2021-04-29,Actif
2267,9522090866084347,0111719522090866084347,MA640111719522090866084347,COURANT,MAD,2019-05-24,ACTIF,191202.05,1812,8,39,,2021-01-23,Inactif
2268,9715350860711682,0119229715350860711682,MA640119229715350860711682,DAT,MAD,2020-04-12,ACTIF,82668.25,1812,8,39,2267.0,2020-04-12,Actif
2269,1677547967959337,0112141677547967959337,MA640112141677547967959337,COURANT,MAD,2015-01-09,ACTIF,1203179.42,1813,8,38,,2019-06-27,Inactif
2270,5451473687333569,0111595451473687333569,MA640111595451473687333569,COURANT,MAD,2016-03-31,ACTIF,114025.61,1814,8,39,,2016-11-26,Inactif
2271,7298587169467193,0117977298587169467193,MA640117977298587169467193,COURANT,MAD,2013-07-12,ACTIF,330175.15,1815,8,38,,2023-03-10,Inactif
2272,8619735993473769,0111338619735993473769,MA640111338619735993473769,COURANT,MAD,2016-05-05,ACTIF,289751.64,1816,8,39,,2020-09-07,Inactif
2273,2996075330075546,0119832996075330075546,MA640119832996075330075546,COURANT,MAD,2020-03-13,ACTIF,139216.82,1817,8,38,,2023-08-04,Inactif
2274,7940079751737737,0116547940079751737737,MA640116547940079751737737,COURANT,MAD,2006-05-18,INACTIF,14107.45,1818,8,39,,2022-05-07,Inactif
2275,3909789671105212,0113623909789671105212,MA640113623909789671105212,COURANT,MAD,2015-08-14,INACTIF,271883.49,1819,8,38,,2019-07-10,Inactif
2276,6999419244042397,0112816999419244042397,MA640112816999419244042397,COURANT,MAD,2011-05-05,ACTIF,371701.98,1820,8,39,,2022-08-09,Inactif
2277,6909264718697653,0116836909264718697653,MA640116836909264718697653,COURANT,MAD,2009-09-14,INACTIF,220880.8,1821,8,38,,2016-12-23,Inactif
2278,3609181939001880,0119313609181939001880,MA640119313609181939001880,COURANT,MAD,2010-10-08,ACTIF,59450545.89,1822,8,39,,2019-05-25,Inactif
2279,8004590818876460,0118838004590818876460,MA640118838004590818876460,COURANT,MAD,2017-10-21,ACTIF,220045.91,1823,8,38,,2020-11-28,Inactif
2280,4942997664454112,0112864942997664454112,MA640112864942997664454112,DAT,MAD,2018-08-20,ACTIF,110598.63,1823,8,38,2279.0,2018-08-20,Actif
2281,2597466495994982,0119522597466495994982,MA640119522597466495994982,COURANT,MAD,2006-06-13,ACTIF,157749.78,1824,8,39,,2011-10-30,Inactif
2282,3250436399108527,0117553250436399108527,MA640117553250436399108527,COURANT,MAD,2011-07-11,ACTIF,166395.93,1825,8,38,,2016-05-19,Inactif
2283,2151488839891837,0116512151488839891837,MA640116512151488839891837,COURANT,MAD,2008-07-20,INACTIF,287179.48,1826,8,39,,2011-03-14,Inactif
2284,6116477087875106,0113476116477087875106,MA640113476116477087875106,COURANT,MAD,2019-11-11,ACTIF,537506.14,1827,8,38,,2024-05-13,Inactif
2285,1646378650783910,0117081646378650783910,MA640117081646378650783910,DAT,MAD,2020-07-23,ACTIF,183567.12,1827,8,38,2284.0,2020-07-23,Actif
2286,1805081156589213,0113681805081156589213,MA640113681805081156589213,COURANT,MAD,2019-09-14,ACTIF,218943.39,1828,8,39,,2023-07-12,Inactif
2287,3089955076372523,0113613089955076372523,MA640113613089955076372523,COURANT,MAD,2016-05-11,ACTIF,53629.37,1829,8,38,,2022-08-20,Inactif
2288,3154654268252505,0117373154654268252505,MA640117373154654268252505,COURANT,MAD,2020-11-27,ACTIF,8667195.12,1830,8,39,,2023-11-27,Inactif
2289,1670824495965392,0117941670824495965392,MA640117941670824495965392,COURANT,MAD,2008-01-19,ACTIF,5055275.06,1831,8,38,,2017-07-13,Inactif
2290,2083408867565893,0119802083408867565893,MA640119802083408867565893,COURANT,MAD,2018-04-20,ACTIF,446806.83,1832,8,39,,2023-01-31,Inactif
2291,9178173147353601,0112559178173147353601,MA640112559178173147353601,COURANT,MAD,2014-12-08,ACTIF,1117982.15,1833,8,38,,2016-10-06,Inactif
2292,7964270056256721,0118587964270056256721,MA640118587964270056256721,COURANT,MAD,2012-09-06,ACTIF,344029.85,1834,8,39,,2016-02-16,Inactif
2293,9691043874373458,0117389691043874373458,MA640117389691043874373458,DAT,MAD,2013-02-13,ACTIF,89358.53,1834,8,39,2292.0,2013-02-13,Actif
2294,7498320333708155,0114307498320333708155,MA640114307498320333708155,COURANT,MAD,2013-08-03,ACTIF,4896821.7,1835,8,38,,2019-12-23,Inactif
2295,6551596622396885,0116326551596622396885,MA640116326551596622396885,COURANT,MAD,2011-12-11,ACTIF,417584.96,1836,8,39,,2021-12-22,Inactif
2296,3044551051623014,0112823044551051623014,MA640112823044551051623014,DAT,MAD,2012-08-19,ACTIF,263741.44,1836,8,39,2295.0,2012-08-19,Actif
2297,4542923596606400,0115294542923596606400,MA640115294542923596606400,COURANT,MAD,2005-08-09,ACTIF,6146651.29,1837,8,38,,2007-11-10,Inactif
2298,3431350258707183,0113163431350258707183,MA640113163431350258707183,COURANT,MAD,2013-07-11,ACTIF,422190.04,1838,8,39,,2015-03-19,Inactif
2299,4119292738487952,0115134119292738487952,MA640115134119292738487952,COURANT,MAD,2019-10-05,INACTIF,1992208.29,1839,8,38,,2021-03-25,Inactif
2300,7354874917363865,0115977354874917363865,MA640115977354874917363865,COURANT,MAD,2015-02-07,ACTIF,491738.73,1840,8,39,,2021-01-23,Inactif
2301,9281252298411989,0113409281252298411989,MA640113409281252298411989,COURANT,MAD,2019-07-28,ACTIF,341101.65,1841,8,38,,2023-09-27,Inactif
2302,3440555622267950,0119063440555622267950,MA640119063440555622267950,COURANT,MAD,2007-04-05,ACTIF,2065217.47,1842,8,39,,2012-08-30,Inactif
2303,6441184690801809,0115886441184690801809,MA640115886441184690801809,COURANT,MAD,2005-05-22,ACTIF,64753.91,1843,8,38,,2011-08-03,Inactif
2304,8323814358654286,0117378323814358654286,MA640117378323814358654286,COURANT,MAD,2011-04-27,ACTIF,3769511.27,1844,8,39,,2019-08-01,Inactif
2305,3895185791845111,0118763895185791845111,MA640118763895185791845111,COURANT,MAD,2006-11-08,ACTIF,304765.88,1845,8,38,,2017-12-14,Inactif
2306,5291988030086148,0119355291988030086148,MA640119355291988030086148,DAT,MAD,2007-03-03,ACTIF,148536.78,1845,8,38,2305.0,2007-03-03,Actif
2307,4150458943704128,0113854150458943704128,MA640113854150458943704128,COURANT,MAD,2012-11-09,ACTIF,6846136.69,1846,8,39,,2016-02-07,Inactif
2308,6804258153741022,0116896804258153741022,MA640116896804258153741022,COURANT,MAD,2013-04-07,ACTIF,177970.36,1847,8,38,,2023-01-26,Inactif
2309,4476621853714169,0118264476621853714169,MA640118264476621853714169,COURANT,MAD,2021-04-05,ACTIF,90911.27,1848,8,39,,2023-02-01,Inactif
2310,7959513032909764,0119007959513032909764,MA640119007959513032909764,DAT,MAD,2021-10-08,ACTIF,40670.9,1848,8,39,2309.0,2021-10-08,Actif
2311,8261902831372293,0119788261902831372293,MA640119788261902831372293,COURANT,MAD,2014-08-04,ACTIF,6169693.53,1849,8,38,,2020-05-31,Inactif
2312,3540400370640557,0116903540400370640557,MA640116903540400370640557,COURANT,MAD,2007-10-12,INACTIF,35382597.91,1850,8,39,,2008-04-19,Inactif
2313,7214726339203863,0116187214726339203863,MA640116187214726339203863,COURANT,MAD,2022-01-19,ACTIF,16565446.38,1851,8,38,,2024-03-08,Inactif
2314,3722750599173310,0112473722750599173310,MA640112473722750599173310,COURANT,MAD,2014-01-22,INACTIF,2636297.39,1852,8,39,,2014-12-26,Inactif
2315,1269602618525005,0119691269602618525005,MA640119691269602618525005,DAT,MAD,2014-08-31,ACTIF,949098.62,1852,8,39,2314.0,2014-08-31,Actif
2316,1328233638860488,0115601328233638860488,MA640115601328233638860488,COURANT,MAD,2013-10-21,ACTIF,53655.82,1853,8,38,,2023-03-05,Inactif
2317,7399492455294184,0115547399492455294184,MA640115547399492455294184,DAT,MAD,2014-04-15,ACTIF,17433.93,1853,8,38,2316.0,2014-04-15,Actif
2318,6656332938392953,0116216656332938392953,MA640116216656332938392953,COURANT,MAD,2017-06-01,INACTIF,379774.26,1854,8,39,,2022-11-19,Inactif
2319,8046614814164048,0111088046614814164048,MA640111088046614814164048,COURANT,MAD,2022-01-02,ACTIF,493861.88,1855,8,38,,2023-11-14,Inactif
2320,3360038030137388,0119173360038030137388,MA640119173360038030137388,COURANT,MAD,2008-02-21,ACTIF,9356800.79,1856,8,39,,2022-10-28,Inactif
2321,5430459870787329,0119475430459870787329,MA640119475430459870787329,COURANT,MAD,2007-01-05,INACTIF,331187.31,1857,8,38,,2022-06-10,Inactif
2322,4621586448674578,0114984621586448674578,MA640114984621586448674578,COURANT,MAD,2016-05-06,ACTIF,380936.03,1858,8,39,,2020-01-26,Inactif
2323,9815457837583447,0116549815457837583447,MA640116549815457837583447,COURANT,MAD,2020-06-18,ACTIF,5878516.21,1859,8,38,,2024-11-11,Actif
2324,4441213146081427,0119514441213146081427,MA640119514441213146081427,DAT,MAD,2021-02-11,ACTIF,3396422.9,1859,8,38,2323.0,2021-02-11,Actif
2325,2637777138145336,0114952637777138145336,MA640114952637777138145336,COURANT,MAD,2011-01-28,ACTIF,285969.0,1860,8,39,,2022-09-08,Inactif
2326,6805222486544529,0111456805222486544529,MA640111456805222486544529,DAT,MAD,2011-09-07,ACTIF,115022.11,1860,8,39,2325.0,2011-09-07,Actif
2327,4529834055616471,0117134529834055616471,MA640117134529834055616471,COURANT,MAD,2012-05-30,ACTIF,298347.58,1861,9,42,,2014-01-28,Inactif
2328,1947620461154914,0112441947620461154914,MA640112441947620461154914,COURANT,MAD,2019-04-20,ACTIF,316394.4,1862,9,43,,2020-12-06,Inactif
2329,5108792434902907,0111155108792434902907,MA640111155108792434902907,DAT,MAD,2019-11-29,ACTIF,108816.39,1862,9,43,2328.0,2019-11-29,Actif
2330,2420158617681679,0119142420158617681679,MA640119142420158617681679,COURANT,MAD,2020-08-30,ACTIF,244948.1,1863,9,42,,2022-01-14,Inactif
2331,9730983365722876,0117669730983365722876,MA640117669730983365722876,COURANT,MAD,2017-04-11,ACTIF,11171.09,1864,9,43,,2019-04-02,Inactif
2332,3875714152829391,0112433875714152829391,MA640112433875714152829391,COURANT,MAD,2014-08-09,ACTIF,292728.9,1865,9,42,,2016-06-27,Inactif
2333,8360871379044275,0117938360871379044275,MA640117938360871379044275,COURANT,MAD,2020-02-13,INACTIF,293304.92,1866,9,43,,2024-05-17,Inactif
2334,7179247323349595,0111037179247323349595,MA640111037179247323349595,COURANT,MAD,2021-04-09,ACTIF,382450.7,1867,9,42,,2022-11-08,Inactif
2335,6556559978630725,0113506556559978630725,MA640113506556559978630725,COURANT,MAD,2011-08-20,ACTIF,479627.07,1868,9,43,,2012-04-16,Inactif
2336,4650656738107900,0119004650656738107900,MA640119004650656738107900,COURANT,MAD,2016-12-18,ACTIF,281383.77,1869,9,42,,2022-06-08,Inactif
2337,7635066276542805,0118317635066276542805,MA640118317635066276542805,COURANT,MAD,2008-01-28,ACTIF,103210.0,1870,9,43,,2017-06-02,Inactif
2338,8883140720190215,0118328883140720190215,MA640118328883140720190215,COURANT,MAD,2013-08-13,ACTIF,476630.36,1871,9,42,,2024-12-04,Actif
2339,4230497316262215,0118154230497316262215,MA640118154230497316262215,COURANT,MAD,2014-10-22,ACTIF,155692.69,1872,9,43,,2023-06-15,Inactif
2340,7880184545087446,0114847880184545087446,MA640114847880184545087446,COURANT,MAD,2009-01-31,ACTIF,484439.18,1873,9,42,,2013-01-16,Inactif
2341,7342111047483456,0118647342111047483456,MA640118647342111047483456,COURANT,MAD,2011-01-12,ACTIF,290244.57,1874,9,43,,2021-05-29,Inactif
2342,2651450031406265,0112072651450031406265,MA640112072651450031406265,DAT,MAD,2011-06-07,ACTIF,90580.34,1874,9,43,2341.0,2011-06-07,Actif
2343,5149602362029308,0115515149602362029308,MA640115515149602362029308,COURANT,MAD,2017-02-02,ACTIF,482439.33,1875,9,42,,2017-03-04,Inactif
2344,1227652051395437,0115581227652051395437,MA640115581227652051395437,COURANT,MAD,2011-04-14,INACTIF,1537997.42,1876,9,43,,2015-04-08,Inactif
2345,5224025480582796,0119765224025480582796,MA640119765224025480582796,DAT,MAD,2012-01-21,ACTIF,665865.87,1876,9,43,2344.0,2012-01-21,Actif
2346,3238178813244837,0117253238178813244837,MA640117253238178813244837,COURANT,MAD,2006-10-07,INACTIF,169056.39,1877,9,42,,2016-01-23,Inactif
2347,5618025427486991,0114905618025427486991,MA640114905618025427486991,DAT,MAD,2007-01-04,ACTIF,105443.27,1877,9,42,2346.0,2007-01-04,Actif
2348,2381401111299765,0116802381401111299765,MA640116802381401111299765,COURANT,MAD,2012-07-10,INACTIF,5887983.2,1878,9,43,,2020-03-29,Inactif
2349,1932063571697695,0119451932063571697695,MA640119451932063571697695,DAT,MAD,2012-08-18,ACTIF,2780394.07,1878,9,43,2348.0,2012-08-18,Actif
2350,1864839740266432,0114311864839740266432,MA640114311864839740266432,COURANT,MAD,2014-01-01,ACTIF,6059466.34,1879,9,42,,2018-06-14,Inactif
2351,9891983970234588,0113209891983970234588,MA640113209891983970234588,COURANT,MAD,2009-11-23,INACTIF,101509.34,1880,9,43,,2010-08-12,Inactif
2352,9009498151840510,0111939009498151840510,MA640111939009498151840510,COURANT,MAD,2017-01-04,INACTIF,6561470.42,1881,9,42,,2017-01-24,Inactif
2353,4170497864087544,0119864170497864087544,MA640119864170497864087544,COURANT,MAD,2011-10-17,ACTIF,28447622.62,1882,9,43,,2012-08-05,Inactif
2354,1651835986693202,0114731651835986693202,MA640114731651835986693202,COURANT,MAD,2019-01-06,INACTIF,325328.37,1883,9,42,,2019-02-04,Inactif
2355,5708771140694296,0118065708771140694296,MA640118065708771140694296,DAT,MAD,2019-05-20,ACTIF,122440.82,1883,9,42,2354.0,2019-05-20,Actif
2356,3516496366534243,0115113516496366534243,MA640115113516496366534243,COURANT,MAD,2009-12-17,ACTIF,75246.98,1884,9,43,,2012-12-02,Inactif
2357,8733515846521435,0119638733515846521435,MA640119638733515846521435,DAT,MAD,2010-06-24,ACTIF,49036.89,1884,9,43,2356.0,2010-06-24,Actif
2358,9932758820015089,0114719932758820015089,MA640114719932758820015089,COURANT,MAD,2010-09-10,ACTIF,24921539.11,1885,9,42,,2018-04-09,Inactif
2359,8941422463124178,0111308941422463124178,MA640111308941422463124178,DAT,MAD,2010-12-13,ACTIF,13487202.22,1885,9,42,2358.0,2010-12-13,Actif
2360,3010980149381687,0119543010980149381687,MA640119543010980149381687,COURANT,MAD,2017-03-03,ACTIF,173413.08,1886,9,43,,2017-03-03,Inactif
2361,8610992994794224,0114468610992994794224,MA640114468610992994794224,DAT,MAD,2017-07-14,ACTIF,50936.32,1886,9,43,2360.0,2017-07-14,Actif
2362,8562698916695817,0113428562698916695817,MA640113428562698916695817,COURANT,MAD,2008-03-18,ACTIF,6834719.73,1887,9,42,,2013-03-13,Inactif
2363,4730587236925774,0115924730587236925774,MA640115924730587236925774,COURANT,MAD,2005-06-12,ACTIF,490248.98,1888,9,43,,2010-05-29,Inactif
2364,5005653023686405,0116655005653023686405,MA640116655005653023686405,COURANT,MAD,2016-08-06,ACTIF,263477.5,1889,9,42,,2020-12-28,Inactif
2365,2241820151618247,0111442241820151618247,MA640111442241820151618247,DAT,MAD,2017-03-08,ACTIF,173950.95,1889,9,42,2364.0,2017-03-08,Actif
2366,1073003412387941,0114711073003412387941,MA640114711073003412387941,COURANT,MAD,2010-05-21,ACTIF,136156.15,1890,9,43,,2015-06-08,Inactif
2367,5841963078567977,0119885841963078567977,MA640119885841963078567977,DAT,MAD,2010-12-26,ACTIF,81953.54,1890,9,43,2366.0,2010-12-26,Actif
2368,6214494248597572,0113976214494248597572,MA640113976214494248597572,COURANT,MAD,2009-11-06,ACTIF,359721.9,1891,9,42,,2024-04-07,Inactif
2369,2885015838670099,0111212885015838670099,MA640111212885015838670099,COURANT,MAD,2005-08-10,ACTIF,57247.67,1892,9,43,,2009-05-26,Inactif
2370,1093493464488066,0117181093493464488066,MA640117181093493464488066,COURANT,MAD,2006-02-12,ACTIF,35457654.32,1893,9,42,,2022-10-21,Inactif
2371,5610992126104022,0115675610992126104022,MA640115675610992126104022,COURANT,MAD,2020-12-22,ACTIF,85312724.83,1894,9,43,,2024-03-20,Inactif
2372,1280493747656625,0119211280493747656625,MA640119211280493747656625,COURANT,MAD,2016-08-02,ACTIF,452285.25,1895,9,42,,2021-01-31,Inactif
2373,4808752536344134,0117424808752536344134,MA640117424808752536344134,COURANT,MAD,2012-05-27,ACTIF,61069.69,1896,9,43,,2022-01-28,Inactif
2374,9576304076979618,0116719576304076979618,MA640116719576304076979618,DAT,MAD,2013-05-17,ACTIF,22877.82,1896,9,43,2373.0,2013-05-17,Actif
2375,8458609775252874,0113638458609775252874,MA640113638458609775252874,COURANT,MAD,2013-09-07,INACTIF,4944149.87,1897,9,42,,2015-06-27,Inactif
2376,5554805740532176,0119015554805740532176,MA640119015554805740532176,DAT,MAD,2014-04-21,ACTIF,2923231.07,1897,9,42,2375.0,2014-04-21,Actif
2377,4389284949120460,0111904389284949120460,MA640111904389284949120460,COURANT,MAD,2011-07-22,ACTIF,2914622.84,1898,9,43,,2014-10-02,Inactif
2378,4965251055246912,0115484965251055246912,MA640115484965251055246912,COURANT,MAD,2010-12-13,ACTIF,292527.07,1899,9,42,,2015-11-01,Inactif
2379,5766478912056964,0114775766478912056964,MA640114775766478912056964,DAT,MAD,2011-11-05,ACTIF,81847.29,1899,9,42,2378.0,2011-11-05,Actif
2380,9430610592840799,0112489430610592840799,MA640112489430610592840799,COURANT,MAD,2006-06-02,ACTIF,478809.86,1900,9,43,,2006-10-31,Inactif
2381,4412843328150421,0115344412843328150421,MA640115344412843328150421,COURANT,MAD,2005-01-25,ACTIF,178295.5,1901,9,42,,2023-04-08,Inactif
2382,9189968613329229,0111389189968613329229,MA640111389189968613329229,COURANT,MAD,2015-05-23,ACTIF,2616641.65,1902,9,43,,2021-09-24,Inactif
